count_updated,Created_by_Created by 62,Doc_knowledge_False,count_reassign,support_incharge_Resolver 15,support_incharge_Resolver 244,Support_group_Group 14,Created_by_Created by 151,confirmation_check_False,impact
7,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
12,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
15,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
16,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
19,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
20,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
20,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
10,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
9,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
18,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
19,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,3 - Low
1,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,3 - Low
0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,3 - Low
1,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,3 - Low
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
10,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
13,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
11,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,3,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,4,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
11,0.0,1.0,5,0.0,0.0,0.0,0.0,1.0,2 - Medium
12,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,2 - Medium
13,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
9,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
2,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
6,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,2 - Medium
6,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
7,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2 - Medium
0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
2,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
7,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
8,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
9,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,2 - Medium
10,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
11,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,2 - Medium
1,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
3,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
4,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
5,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,2 - Medium
